language,cast_num,cast_0,crew_num,director,genre_0,company_0,country
en,9,Lucille Ball,8,Melville Shavelson,Comedy,Desilu Productions,US
en,20,Will Ferrell,27,Jesse Dylan,Romance,Universal Pictures,US
en,20,Martin Freeman,19,Garth Jennings,Adventure,Spyglass Entertainment,US
en,13,Kenan Thompson,25,Joel Zwick,Comedy,Twentieth Century Fox Film Corporation,US
en,14,Milla Jovovich,21,Russell Mulcahy,Horror,Impact Pictures,AU
en,31,Drew Barrymore,9,Frank Coraci,Comedy,Happy Madison Productions,US
en,7,Queen Latifah,5,Wayne Wang,Adventure,Paramount Pictures,US
en,10,Meryl Streep,7,Curtis Hanson,Action,Universal Pictures,US
en,10,Hal Scardino,10,Frank Oz,Adventure,Paramount Pictures,US
en,15,Blake Lively,21,Oliver Stone,Crime,Ixtlan,US
en,19,Chris Evans,38,David R. Ellis,Action,New Line Cinema,DE
en,17,Rowan Atkinson,11,Peter Howitt,Adventure,Universal Pictures,FR
en,20,Julia Roberts,23,John A. Davis,Fantasy,Playtone,US
en,21,Kyle MacLachlan,46,David Lynch,Action,Dino De Laurentiis Company,US
en,27,Evan Rachel Wood,10,Julie Taymor,Adventure,Revolution Studios,US
en,19,Leonardo DiCaprio,36,Sam Mendes,Drama,DreamWorks SKG,GB
en,21,Bruce Willis,13,Richard Donner,Action,Donners' Company,US
en,19,Vin Diesel,72,Mathieu Kassovitz,Action,StudioCanal,FR
en,12,Steven Seagal,8,John Gray,Action,Warner Bros.,US
en,29,Michael Keaton,19,Harold Ramis,Comedy,Columbia Pictures Corporation,US
en,18,Carter Jenkins,14,John Schultz,Adventure,Twentieth Century Fox Film Corporation,CA
en,16,Jack Nicholson,17,Sean Penn,Crime,Epsilon Motion Pictures,US
en,21,Matthew Broderick,16,Susan Stroman,Comedy,Sony Pictures,US
en,15,Billy Zane,6,Simon Wincer,Adventure,Paramount Pictures,AU
en,8,Matt Damon,4,Billy Bob Thornton,Drama,Columbia Pictures,US
en,34,Anthony Hopkins,8,Oliver Stone,History,Hollywood Pictures,US
en,33,Ewan McGregor,28,Roman Polanski,Thriller,Studio Babelsberg,DE
en,15,Treat Williams,82,Stephen Sommers,Adventure,Hollywood Pictures,CA
en,25,Derek Luke,12,Spike Lee,Drama,Rai Cinema,IT
zh,8,Chow Yun-fat,15,Zhang Yimou,Action,Beijing New Picture Film Co. Ltd.,CN
en,10,Nicolas Cage,22,Danny Pang,Action,Virtual Studios,US
en,33,Tim Allen,6,Barry Sonnenfeld,Action,Touchstone Pictures,US
en,14,Javier Bardem,16,Mike Newell,Drama,New Line Cinema,US
en,15,Charlie Sheen,3,George P. Cosmatos,Action,Hollywood Pictures,US
en,32,Rowan Atkinson,3,Oliver Parker,Crime,Universal Pictures,GB
en,21,Charlie Sheen,7,Lawrence Kasanoff,Animation,Threshold Entertainment,US
en,61,Ben Affleck,58,Ben Affleck,Drama,GK Films,US
en,62,Harrison Ford,31,Andrew Davis,Adventure,Warner Bros.,US
en,18,Gerard Butler,13,Andy Tennant,Action,Columbia Pictures,US
en,21,Robert De Niro,16,Barry Levinson,Crime,Propaganda Films,US
en,19,Sylvester Stallone,26,George P. Cosmatos,Action,TriStar Pictures,US
en,15,Demi Moore,10,Brian Gibson,Drama,Columbia Pictures Corporation,US
en,12,Mel Blanc,75,Ben Sharpsteen,Animation,RKO Radio Pictures,US
en,23,Kris Kristofferson,12,Michael Cimino,Action,United Artists,US
en,17,Kate Beckinsale,20,Len Wiseman,Fantasy,Lakeshore Entertainment,US
en,16,James McAvoy,83,Paul McGuigan,Drama,Twentieth Century Fox Film Corporation,GB
en,13,Sean Connery,10,Gus Van Sant,Drama,Fountainbridge Films,US
en,27,Sandra Bullock,7,Betty Thomas,Comedy,Columbia Pictures,US
en,23,Jet Li,27,Louis Leterrier,Action,Canal Plus,FR
en,11,Cameron Diaz,57,Roger Kumble,Romance,Konrad Pictures,US
en,22,Tom Cruise,19,Sydney Pollack,Drama,Paramount Pictures,US
en,25,Zac Efron,8,Burr Steers,Drama,Universal Pictures,US
en,17,Jason Statham,21,Simon West,Action,CBS Films,US
en,19,Channing Tatum,49,Phil Lord,Action,Columbia Pictures,US
en,27,Julia Roberts,11,Roger Michell,Romance,Bookshop Productions,GB
en,14,Mel Gibson,76,Nick Park,Animation,DreamWorks SKG,GB
en,26,Ben Stiller,89,John Hamburg,Comedy,Jersey Films,US
en,13,Eddie Murphy,6,Reginald Hudlin,Comedy,Paramount Pictures,US
en,23,Sandra Bullock,14,Paul Feig,Action,Ingenious Film Partners,US
en,23,Elizabeth Taylor,37,Joseph L. Mankiewicz,Drama,Twentieth Century Fox Film Corporation,GB
en,14,Salma Hayek,33,Frank Coraci,Comedy,Columbia Pictures,US
en,36,Ashley Judd,14,Carl Franklin,Drama,Twentieth Century Fox Film Corporation,US
en,8,Barbra Streisand,2,Barbra Streisand,Comedy,TriStar Pictures,US
en,33,Richard Gere,19,Mark Pellington,Drama,Lakeshore Entertainment,US
en,11,Sacha Baron Cohen,33,Larry Charles,Comedy,Universal Pictures,US
en,19,Timothy Dalton,19,John Glen,Adventure,Eon Productions,GB
en,22,Amanda Seyfried,46,Catherine Hardwicke,Fantasy,Appian Way,CA
en,86,Robert De Niro,338,John Herzfeld,Action,New Line Cinema,DE
en,10,Bob Hoskins,11,Annabel Jankel,Adventure,Hollywood Pictures,GB
en,20,Nicolas Cage,16,Andrew Niccol,Crime,Saturn Films,FR
zh,27,Jet Li,19,Zhang Yimou,Drama,Beijing New Picture Film Co. Ltd.,CN
en,17,Katherine Heigl,19,Julie Anne Robinson,Action,Lakeshore Entertainment,US
en,38,James Franco,24,Seth Rogen,Action,Columbia Pictures,US
en,13,Kate Bosworth,22,Sngmoo Lee,Adventure,Boram Entertainment Inc.,NZ
fr,12,Dany Boon,13,Jean-Pierre Jeunet,Action,France 2 Cinéma,FR
en,19,Eminem,92,Curtis Hanson,Drama,Imagine Entertainment,US
fr,17,Jamel Debbouze,3,Jamel Debbouze,Adventure,Pathé Films,FR
en,16,Heath Ledger,95,Brian Helgeland,Adventure,Columbia Pictures Corporation,US
en,23,Jackie Chan,15,Gordon Chan,Thriller,Living Films,HK
en,51,Bruce Willis,89,M. Night Shyamalan,Mystery,Spyglass Entertainment,US
en,56,Sam Worthington,27,Asger Leth,Action,Summit Entertainment,US
en,18,Owen Wilson,9,David Frankel,Comedy,Ingenious Media,US
en,10,Ralph Macchio,20,John G. Avildsen,Drama,Columbia Pictures Corporation,US
en,31,Christian Bale,30,David O. Russell,Drama,Columbia Pictures,US
en,71,Sandra Bullock,26,Anne Fletcher,Comedy,Touchstone Pictures,US
en,8,Tommy Lee Jones,7,Bruce Beresford,Crime,Paramount Pictures,CA
en,55,Michael J. Fox,29,Robert Zemeckis,Adventure,Universal Pictures,US
en,59,Scarlett Johansson,75,Luc Besson,Action,Universal Pictures,FR
en,17,Dakota Johnson,36,Sam Taylor-Johnson,Drama,Focus Features,US
en,33,Antonio Banderas,10,Robert Rodriguez,Action,Dimension Films,US
en,23,Matthew McConaughey,13,Joel Schumacher,Crime,Regency Enterprises,US
en,17,Steve Martin,13,Shawn Levy,Comedy,Twentieth Century Fox Film Corporation,US
en,47,Mark Wahlberg,48,Peter Berg,Action,Universal Pictures,US
en,27,Tom Hanks,8,Penny Marshall,Comedy,Columbia Pictures Corporation,US
en,30,Patrick Wilson,54,James Wan,Horror,New Line Cinema,CA
en,99,Jesse Eisenberg,105,David Fincher,Drama,Columbia Pictures,US
en,41,Ben Affleck,5,Ken Kwapis,Comedy,New Line Cinema,NL
en,20,Anna Faris,10,David Zucker,Comedy,Dimension Films,US
en,23,David Arquette,24,Wes Craven,Horror,Konrad Pictures,US
en,54,Michael J. Fox,24,Robert Zemeckis,Adventure,Universal Pictures,US
en,31,Will Ferrell,28,Etan Cohen,Comedy,Gary Sanchez Productions,US
en,29,Gary Oldman,15,Francis Ford Coppola,Romance,American Zoetrope,US
en,15,Meryl Streep,21,Nora Ephron,Romance,Columbia Pictures,US
en,22,Chadwick Boseman,43,Brian Helgeland,Drama,Warner Bros.,US
en,63,Matt Damon,58,Anthony Minghella,Thriller,Paramount Pictures,US
en,82,Jim Carrey,26,Bobby Farrelly,Comedy,New Line Cinema,US
en,7,Paul Walker,12,Frank Marshall,Adventure,Walt Disney Pictures,US
en,25,Robert De Niro,23,Nancy Meyers,Comedy,Waverly Films,US
en,72,Kevin Hart,23,Tim Story,Action,Universal Pictures,US
en,15,Daniel Day-Lewis,59,Michael Mann,Action,Morgan Creek Productions,US
en,24,Jamie Foxx,36,Taylor Hackford,Drama,Universal Pictures,US
en,52,Jessica Alba,99,Robert Rodriguez,Action,Dimension Films,US
en,29,Dennis Quaid,11,Pete Travis,Drama,Columbia Pictures,US
en,46,Paul Rudd,82,John Hamburg,Comedy,The Montecito Picture Company,US
en,19,Gwyneth Paltrow,14,Bobby Farrelly,Comedy,Twentieth Century Fox Film Corporation,US
en,81,Kevin Costner,69,Oliver Stone,Drama,Camelot Productions,US
en,8,Martin Lawrence,11,John Whitesell,Comedy,Twentieth Century Fox Film Corporation,US
en,14,Brad Pitt,10,Gore Verbinski,Action,DreamWorks SKG,MX
en,49,Zac Efron,54,Burr Steers,Comedy,New Line Cinema,US
en,16,Cameron Diaz,4,Nick Cassavetes,Comedy,Twentieth Century Fox Film Corporation,US
en,13,Bobby Campo,28,David R. Ellis,Horror,New Line Cinema,US
en,66,Tom Hanks,92,Steven Spielberg,Thriller,DreamWorks SKG,IN
en,19,Owen Wilson,52,John Moore,Action,Twentieth Century Fox Film Corporation,US
en,25,Jonah Hill,19,Nicholas Stoller,Comedy,Universal Pictures,US
en,18,Richard Gere,13,Peter Chelsom,Drama,Miramax Films,US
en,23,Gregory Smith,41,Joe Dante,Comedy,Universal Pictures,US
en,10,Michael Jai White,16,Mark A.Z. Dippé,Action,New Line Cinema,US
en,10,Jim Caviezel,6,Kevin Reynolds,Action,Spyglass Entertainment,US
en,21,Matthew McConaughey,27,Brad Furman,Crime,Lakeshore Entertainment,US
en,18,Liam Neeson,30,Jaume Collet-Serra,Action,Studio Babelsberg,FR
en,41,Hugh Jackman,58,Christopher Nolan,Drama,Warner Bros.,US
en,19,Jason Bateman,33,Sean Anders,Comedy,New Line Cinema,US
en,17,Brendan Fraser,13,Callan Brunker,Animation,Rainmaker Entertainment,CA
en,39,Rudy Youngblood,78,Mel Gibson,Action,Icon Productions,US
en,49,Timothy Dalton,18,John Glen,Action,United Artists,GB
en,12,Topher Grace,63,Nimród Antal,Action,Twentieth Century Fox Film Corporation,US
en,29,Robert Redford,17,Ivan Reitman,Comedy,Universal Pictures,US
en,14,Johnny Depp,82,David Koepp,Thriller,Columbia Pictures Corporation,US
en,20,Keanu Reeves,30,Alejandro Agresti,Romance,Village Roadshow Pictures,US
en,20,Kate Hudson,99,Iain Softley,Drama,Universal Pictures,DE
en,23,Jennifer Garner,4,Peter Hedges,Fantasy,Walt Disney Pictures,US
en,22,Patrick Dempsey,24,Paul Weiland,Comedy,Columbia Pictures,GB
en,71,Christopher Walken,27,Clint Eastwood,Music,Warner Bros.,US
en,26,Matt Damon,43,Francis Ford Coppola,Drama,Paramount Pictures,US
en,11,Halle Berry,117,Mathieu Kassovitz,Horror,Columbia Pictures Corporation,US
en,24,Morgan Freeman,35,Steven Spielberg,Drama,DreamWorks SKG,US
en,10,Sean Connery,19,John McTiernan,Adventure,Hollywood Pictures,US
en,40,Steven Pasquale,67,Colin Strause,Fantasy,Twentieth Century Fox Film Corporation,US
en,10,Macaulay Culkin,12,Donald Petrie,Comedy,Davis Entertainment,US
en,11,Richard Gere,7,Joan Chen,Drama,Lakeshore Entertainment,US
en,73,Drew Barrymore,26,Marc Lawrence,Comedy,Village Roadshow Pictures,US
en,17,Seth Rogen,53,Greg Mottola,Adventure,Universal Pictures,US
en,16,Seth Rogen,11,Anne Fletcher,Comedy,Paramount Pictures,US
en,24,David Arquette,11,Wes Craven,Horror,Dimension Films,US
en,16,Nicolas Cage,77,Joel Schumacher,Thriller,Columbia Pictures Corporation,US
en,29,Val Kilmer,51,Oliver Stone,Drama,Imagine Entertainment,US
en,28,Cameron Diaz,44,Jake Kasdan,Comedy,Escape Artists,US
en,23,Meg Ryan,24,Diane Keaton,Comedy,Laurence Mark Productions,DE
en,11,Emma Bell,43,Steven Quale,Horror,New Line Cinema,US
en,14,Hugh Grant,8,Kelly Makin,Comedy,Castle Rock Entertainment,GB
en,16,Kevin Spacey,6,Mimi Leder,Drama,Bel Air Entertainment,US
en,30,Drew Barrymore,26,Bobby Farrelly,Comedy,Fox 2000 Pictures,DE
en,41,Owen Wilson,19,Steven Brill,Comedy,Paramount Pictures,US
en,44,Seth MacFarlane,22,Seth MacFarlane,Comedy,Media Rights Capital,US
en,24,Alec Baldwin,7,Russell Mulcahy,Adventure,Universal Pictures,US
en,21,Thomas Horn,4,Stephen Daldry,Drama,Paramount Pictures,US
en,16,Rachel McAdams,5,Roger Michell,Comedy,Bad Robot,US
en,21,50 Cent,26,Jim Sheridan,Drama,Paramount Pictures,US
en,7,Wesley Snipes,8,Christian Duguay,Crime,Amen Ra Films,CA
en,13,Anthony Rapp,25,Chris Columbus,Drama,Columbia Pictures,US
en,15,Kim Basinger,55,Chuck Russell,Drama,Paramount Pictures,US
en,11,Steve Martin,5,Sam Weisman,Comedy,Paramount Pictures,US
en,17,Marlon Brando,15,John Frankenheimer,Fantasy,New Line Cinema,US
en,15,Catherine Deneuve,116,Peter Hyams,Action,Crystal Sky Worldwide,GB
en,28,Natalie Portman,24,Justin Chadwick,Drama,Columbia Pictures,GB
en,15,Keanu Reeves,20,Pat O'Connor,Drama,Bel Air Entertainment,US
en,15,Hilary Swank,17,Stephen Hopkins,Horror,Village Roadshow Pictures,US
en,15,Harvey Keitel,9,Martin Scorsese,Drama,Scorsese Productions,US
en,12,Danny DeVito,6,Penny Marshall,Comedy,Cinergi Pictures Entertainment,CA
en,18,Zoe Saldana,91,Olivier Megaton,Action,TF1 Films Production,FR
en,13,Jessalyn Gilsig,36,Frederik Du Chau,Fantasy,Warner Bros.,US
en,8,Robert De Niro,2,Michael Caton-Jones,Crime,Warner Bros. Pictures,US
en,12,Val Kilmer,15,Irwin Winkler,Drama,Metro-Goldwyn-Mayer (MGM),US
en,31,Martin Henderson,98,Joseph Kahn,Action,Village Roadshow Pictures,AU
en,7,Al Pacino,6,Harold Becker,Drama,Columbia Pictures,US
en,23,Elizabeth Berkley,9,Paul Verhoeven,Drama,United Artists,FR
en,22,Kirsten Dunst,20,Sofia Coppola,Drama,American Zoetrope,FR
en,10,David Caruso,7,Barbet Schroeder,Action,Twentieth Century Fox Film Corporation,US
en,15,Sylvester Stallone,10,Stephen T. Kay,Action,Franchise Pictures,US
en,17,Naomi Watts,11,Juan Antonio Bayona,Thriller,Summit Entertainment,US
en,11,Warren Beatty,9,Elaine May,Action,Columbia Pictures,US
en,30,George Clooney,39,Wes Anderson,Adventure,Twentieth Century Fox Film Corporation,US
en,12,Angelina Jolie,11,Stephen Herek,Comedy,Regency Enterprises,CA
en,12,Chevy Chase,24,John Carpenter,Comedy,Regency Enterprises,FR
fr,55,Audrey Tautou,80,Jean-Pierre Jeunet,Comedy,France 3 Cinéma,FR
en,16,Ashley Olsen,14,Dennie Gordon,Comedy,DiNovi Pictures,US
en,17,Jude Law,18,Charles Shyer,Comedy,Paramount Pictures,GB
en,38,Drew Barrymore,10,Ken Kwapis,Adventure,Universal Pictures,GB
en,15,Michelle Pfeiffer,6,Ulu Grosbard,Drama,Columbia Pictures Corporation,US
en,20,Stephen Dorff,63,William Malone,Horror,Milagro Films,DE
en,24,John C. Reilly,7,Paul Weitz,Adventure,Universal Pictures,US
en,26,Ben Stiller,8,Danny DeVito,Action,Miramax Films,DE
en,14,Samuel L. Jackson,3,Malcolm D. Lee,Comedy,Dimension Films,US
en,9,M. Emmet Walsh,9,Jerry Jameson,Action,ITC Entertainment,GB
en,12,Jean-Claude Van Damme,8,Mic Rodgers,Action,TriStar Pictures,US
en,24,Ben Foster,15,Christian Alvart,Action,Impact Pictures,DE
en,11,Gary Sinise,19,Gary Fleder,Action,Dimension Films,US
en,10,Devon Sawa,17,Christian Duguay,Action,Paramount Pictures,US
en,13,Jean Reno,26,Jean-Marie Poiré,Comedy,Gaumont,FR
en,12,Cillian Murphy,13,Danny Boyle,Science Fiction,DNA Films,GB
en,44,Eddie Murphy,36,Brian Robbins,Drama,Paramount Pictures,US
en,15,Freddie Prinze Jr.,15,Marc F. Adler,Adventure,Fathom Studios,US
en,28,Sean Penn,42,Pierre Morel,Action,StudioCanal,FR
en,20,Alex Pettyfer,21,Geoffrey Sax,Adventure,Isle of Man Film,DE
en,15,Shia LaBeouf,18,D.J. Caruso,Thriller,Paramount Pictures,US
en,25,Jonny Lee Miller,29,Iain Softley,Action,United Artists,US
en,11,Richard Gere,10,Richard Shepard,Action,Intermedia Films,BA
en,24,Tim Robbins,10,Joel Coen,Comedy,PolyGram Filmed Entertainment,DE
zh,21,Jet Li,30,Peter Chan,Action,Applause Pictures,CN
en,9,Kuno Becker,3,Sergei Bodrov Jr.,Action,Wild Bunch,FR
ko,45,Chris Evans,62,Bong Joon-ho,Action,CJ Entertainment,KR
fr,9,Vanessa Paradis,53,Bibo Bergeron,Adventure,Europa Corp,FR
en,43,Matthew Broderick,11,Jeff Nathanson,Action,Touchstone Pictures,US
en,16,Brandon Lee,25,Alex Proyas,Fantasy,Miramax Films,US
te,16,Prabhas,28,S.S. Rajamouli,Action,Arka Media Works,IN
en,34,Eric Bana,25,Robert Schwentke,Drama,New Line Cinema,US
en,16,Diane Keaton,14,Michael Lehmann,Comedy,Universal Pictures,US
en,10,Charlie Tahan,83,Tim Burton,Animation,Tim Burton Productions,US
en,44,Nathan Fillion,19,Joss Whedon,Science Fiction,Universal Pictures,US
en,7,Meg Ryan,15,Charles S. Dutton,Romance,Paramount Pictures,DE
en,10,Christopher Reeve,16,Richard Lester,Comedy,Warner Bros.,GB
en,17,Robert De Niro,33,Peter Segal,Comedy,Gerber Pictures,US
zh,28,Chang Chen,40,John Woo,Adventure,Metropolitan Filmexport,CN
en,16,Reese Witherspoon,35,Andy Tennant,Comedy,Touchstone Pictures,US
en,74,Katherine Heigl,17,Robert Luketic,Comedy,Lakeshore Entertainment,US
en,14,Steve Martin,6,Jonathan Lynn,Comedy,Imagine Entertainment,US
en,28,Antonio Banderas,64,Robert Rodriguez,Action,Dimension Films,US
en,17,Patrick Stewart,15,David Carson,Science Fiction,Paramount Pictures,US
zh,14,Tony Leung Chiu-Wai,10,Wong Kar-wai,Action,The Weinstein Company,CN
en,20,Robert Pattinson,18,Francis Lawrence,Drama,Ingenious Media,US
zh,9,Carrie-Anne Moss,2,Yuefeng Song,Adventure,Mili Pictures,CN
en,79,Denzel Washington,20,Norman Jewison,Drama,Universal Pictures,US
en,24,Jennifer Lopez,64,Michael Apted,Drama,Winkler Films,US
en,15,Sigourney Weaver,40,David Mirkin,Crime,Davis Entertainment,US
en,51,Kevin James,25,Andy Fickman,Action,Columbia Pictures,US
en,27,Jennifer Lopez,21,Luis Mandoki,Drama,Epsilon Motion Pictures,US
en,15,Tim Allen,40,John Pasquin,Comedy,Regency Enterprises,US
en,23,Johnny Depp,23,Roman Polanski,Horror,Bac Films,FR
en,55,Hugh Grant,7,Michael Apted,Drama,Columbia Pictures,US
en,16,Mark Wahlberg,10,Stephen Herek,Music,Bel Air Entertainment,US
en,22,Gabourey Sidibe,3,Lee Daniels,Drama,Smokewood Entertainment Group,US
en,15,Jeff Bridges,10,Ridley Scott,Action,Hollywood Pictures,US
en,12,Kurt Russell,41,John Carpenter,Horror,Universal Pictures,US
en,16,Vin Diesel,16,David Twohy,Science Fiction,One Race Productions,US
en,12,Dennis Quaid,7,Jeb Stuart,Action,Paramount Pictures,US
en,16,James Van Der Beek,4,Steve Miner,Action,Dimension Films,US
en,21,Saoirse Ronan,31,Gil Kenan,Adventure,Playtone,US
en,28,Joaquin Phoenix,56,Paul Thomas Anderson,Drama,Ghoulardi Film Company,US
en,12,Ryan Cartwright,9,David Leland,Adventure,Ingenious Film Partners,LU
en,8,Rob Brown,13,Gary Fleder,Drama,Davis Entertainment,DE
en,35,Chloë Grace Moretz,74,J Blakeson,Adventure,Columbia Pictures,US
en,74,Michael B. Jordan,71,Ryan Coogler,Drama,New Line Cinema,US
en,48,Ben Affleck,38,Ben Affleck,Crime,Legendary Pictures,US
en,30,Cameron Diaz,19,Kirk Jones,Romance,Alcon Entertainment,US
en,64,George Clooney,28,Joel Coen,Comedy,Mike Zoss Productions,US
en,23,Abigail Breslin,19,Jennifer Flackett,Adventure,Walden Media,US
en,25,Daniel Brühl,18,Ron Howard,Drama,Revolution Films,DE
en,29,Julianne Moore,44,Paul Thomas Anderson,Drama,New Line Cinema,US
en,23,Bruce Willis,11,Kevin Smith,Action,Warner Bros.,US
en,21,Dakota Johnson,23,Christian Ditter,Comedy,New Line Cinema,US
en,18,Morgan Freeman,18,Charles Martin Smith,Drama,Alcon Entertainment,US
en,26,Kristen Stewart,3,Catherine Hardwicke,Adventure,Summit Entertainment,US
en,15,Denzel Washington,118,Nick Cassavetes,Drama,New Line Cinema,US
en,51,Martin Lawrence,9,Les Mayfield,Action,Columbia Pictures,DE
en,17,Jason Sudeikis,43,Rawson Marshall Thurber,Comedy,New Line Cinema,US
ru,15,Vasily Stepanov,50,Fyodor Bondarchuk,Action,Art Pictures Studio,RU
en,15,Kurt Russell,16,Jonathan Mostow,Drama,Paramount Pictures,US
en,37,Sean Connery,6,Irvin Kershner,Adventure,PSO International,DE
en,18,John Cusack,22,Steve Pink,Science Fiction,United Artists,US
en,62,Morgan Freeman,26,Charles Martin Smith,Family,Alcon Entertainment,US
en,19,Ben Affleck,16,John Frankenheimer,Thriller,Dimension Films,US
en,15,Vin Diesel,17,F. Gary Gray,Action,New Line Cinema,DE
en,17,Bradley Cooper,81,Cameron Crowe,Drama,Scott Rudin Productions,US
en,10,Alec Baldwin,2,Rob Reiner,History,Columbia Pictures,US
en,23,Ethan Hawke,8,Scott Hicks,Drama,Universal Pictures,US
en,12,Anthony Hopkins,17,Mikael Håfström,Drama,New Line Cinema,US
en,12,Ethan Hawke,41,Andrew Niccol,Thriller,Columbia Pictures,US
de,8,Bette Midler,9,Andrew Bergman,Drama,Universal Pictures,US
en,17,Andy Samberg,8,Kirk De Micco,Animation,Starz Media,US
en,28,Chris Rock,9,Chris Rock,Comedy,DreamWorks SKG,US
en,87,Bradley Cooper,21,Todd Phillips,Comedy,Legendary Pictures,DE
cn,16,Donnie Yen,17,Wilson Yip,Action,Mandarin Films Distribution Co.,HK
en,18,Mike Myers,26,Jay Roach,Adventure,New Line Cinema,US
en,19,Jack Nicholson,12,Tim Burton,Fantasy,PolyGram Filmed Entertainment,GB
en,14,Charlie Cox,2,Roland Joffé,Drama,,
en,11,Mel Gibson,20,Richard Donner,Adventure,Silver Pictures,US
en,21,Sandra Bullock,42,John Lee Hancock,Drama,Alcon Entertainment,US
en,16,Alexa PenaVega,55,Robert Rodriguez,Action,Dimension Films,US
en,20,Jennifer Aniston,50,Seth Gordon,Comedy,New Line Cinema,US
en,31,Jeff Bridges,17,Joel Coen,Drama,Paramount Pictures,US
en,18,Meryl Streep,18,David Frankel,Comedy,Twentieth Century Fox Film Corporation,US
en,16,William Shatner,17,Robert Wise,Science Fiction,Paramount Pictures,US
en,38,Jason Bateman,37,Seth Gordon,Comedy,Stuber Productions,US
en,27,Robert De Niro,39,Martin Scorsese,Crime,Universal Pictures,US
en,13,Jim Sturgess,22,Robert Luketic,Drama,Columbia Pictures,US
en,34,Amy Schumer,22,Judd Apatow,Comedy,Universal Pictures,US
en,7,Bernie Mac,30,Kevin Rodney Sullivan,Comedy,Columbia Pictures,US
en,40,Ralph Fiennes,19,Anthony Minghella,Drama,Miramax Films,GB
en,62,Kevin Spacey,95,Curtis Hanson,Crime,Regency Enterprises,US
en,20,Michael Angarano,40,Mike Mitchell,Adventure,Walt Disney Pictures,US
en,19,Kevin Kline,13,Frank Oz,Comedy,Paramount Pictures,US
en,53,Natasha Henstridge,43,Roger Donaldson,Science Fiction,Metro-Goldwyn-Mayer (MGM),US
en,29,John Saxon,15,Wes Craven,Horror,New Line Cinema,US
en,20,Jennifer Lopez,66,Tarsem Singh,Horror,New Line Cinema,DE
en,31,Leonardo DiCaprio,12,Randall Wallace,Action,United Artists Corporation,GB
en,26,Diane Lane,46,Randall Wallace,Drama,Walt Disney Pictures,US
en,15,Chris Evans,11,Kevin Munroe,Adventure,The Weinstein Company,US
en,6,Cuba Gooding Jr.,10,Mike Tollin,Drama,Revolution Studios,US
en,16,Justin Timberlake,4,Will Gluck,Romance,Castle Rock Entertainment,US
en,30,Seth Rogen,26,Nicholas Stoller,Comedy,Universal Pictures,US
en,18,Emma Thompson,17,John Lee Hancock,Comedy,Walt Disney Pictures,AU
en,69,Denzel Washington,17,Spike Lee,Drama,JVC Entertainment,US
en,26,Paul Rudd,32,Judd Apatow,Comedy,Apatow Productions,US
en,22,Robin Williams,89,Walt Becker,Comedy,Walt Disney Pictures,US
en,19,Bill Nighy,24,Patrick Tatopoulos,Fantasy,Lakeshore Entertainment,US
en,13,Robin Williams,18,Ken Kwapis,Comedy,Village Roadshow Pictures,AU
en,21,Jon Heder,19,Dennis Dugan,Comedy,Columbia Pictures,US
en,20,Diane Lane,14,Gary David Goldberg,Comedy,Team Todd,US
en,12,Johnny Depp,13,Mike Newell,Crime,TriStar Pictures,US
en,22,Milla Jovovich,92,Paul W.S. Anderson,Horror,Impact Pictures,FR
en,16,Craig T. Nelson,26,Tobe Hooper,Horror,SLM Production Group,US
en,17,Tom Hanks,30,Joel Coen,Comedy,Mike Zoss Productions,US
en,17,Mark Wahlberg,17,John Moore,Action,Dune Entertainment,US
en,26,Justin Timberlake,29,Andrew Niccol,Action,Regency Enterprises,US
en,15,Jennifer Lopez,11,Alan Poul,Comedy,Escape Artists,US
en,13,Kate Hudson,5,Luke Greenfield,Comedy,Alcon Entertainment,US
en,10,Martin Lawrence,6,Gil Junger,Adventure,Twentieth Century Fox Film Corporation,US
en,17,Walter Matthau,2,Michael Ritchie,Comedy,Paramount Pictures,US
en,14,Jean-Claude Van Damme,18,Steven E. de Souza,Action,Universal Pictures,JP
en,74,Adrien Brody,45,Roman Polanski,Drama,Bac Films,FR
en,43,Keisha Castle-Hughes,21,Catherine Hardwicke,Drama,New Line Cinema,US
en,15,Elisha Cuthbert,96,Jaume Collet-Serra,Horror,Village Roadshow Pictures,US
en,18,Julia Roberts,44,Mike Nichols,Drama,Columbia Pictures,US
en,19,Leonardo DiCaprio,13,Clint Eastwood,Drama,Imagine Entertainment,US
en,9,Kiefer Sutherland,13,Alexandre Aja,Horror,Regency Enterprises,RO
en,12,Stuart Townsend,14,Michael Rymer,Drama,Village Roadshow Pictures,AU
en,38,Kevin Peter Hall,83,Stephen Hopkins,Science Fiction,Twentieth Century Fox Film Corporation,US
en,18,Diane Lane,25,Gregory Hoblit,Drama,Lakeshore Entertainment,US
en,14,Brendan Fraser,20,Hugh Wilson,Comedy,New Line Cinema,US
en,19,Sam J. Jones,14,Mike Hodges,Science Fiction,Dino De Laurentiis Company,US
en,14,Ben Affleck,23,Kevin Smith,Comedy,Miramax Films,US
en,12,Tyler Perry,31,Rob Cohen,Action,Summit Entertainment,US
en,17,John Cusack,10,Clint Eastwood,Crime,Warner Bros.,US
en,37,Jeffrey Dean Morgan,38,Scott Mann,Crime,Emmett/Furla Films,US
en,17,Emma Thompson,15,Susanna White,Comedy,Universal Pictures,US
en,106,Jack Nicholson,43,Danny DeVito,Crime,Jersey Films,US
